country,port,year,month,price_euro_kg,volume_sold_kg,wind_m_s
Italy,IT - Palermo,2018,8,1.575,558,2.596119933
Italy,IT - Patti,2019,5,0.5,30,3.737233658
Italy,IT - Patti,2015,8,1.17,1850,2.999580069
Italy,IT - Patti,2016,12,2,80,4.086913239
Italy,IT - Patti,2017,12,2,60,4.946880185
Italy,IT - Patti,2014,4,2,430,4.552563486
Italy,IT - Patti,2018,12,0.5,40,4.471685753
Italy,IT - Patti,2015,5,2.05,1605,3.492737189
Italy,IT - Patti,2017,10,0.5,420,3.385670821
Italy,IT - Patti,2013,11,1.71,1234,4.51545521
Italy,IT - Patti,2014,6,0.67000002,1804,3.126738719
Italy,IT - Patti,2015,9,0.92000002,872,3.356226171
Italy,IT - Patti,2014,3,2.4100001,98,4.04124346
Italy,IT - Patti,2014,11,1.42,870,4.096702945
Italy,IT - Patti,2018,5,0.89999998,120,7.738680373
Italy,IT - Patti,2015,6,1.2,942,3.108999201
Italy,IT - Patti,2018,7,0.54000002,2160,3.024714605
Italy,IT - Patti,2013,7,1.3099999,4392,2.623560584
Italy,IT - Patti,2016,6,0.73000002,1628,3.113410725
Italy,IT - Patti,2015,11,1.3200001,132,4.080447478
Italy,IT - Patti,2014,8,1.64,1408,3.144112844
Italy,IT - Patti,2013,12,2,160,3.202683017
Italy,IT - Patti,2015,4,1.99,644,4.139493509
Italy,IT - Patti,2014,5,1.85,2170,3.614019614
Italy,IT - Patti,2016,4,1.29,240,4.353723004
Italy,IT - Patti,2017,4,2,50,3.476705642
Italy,IT - Patti,2016,9,0.57999998,520,3.317146449
Italy,IT - Patti,2014,7,0.99000001,2400,4.074722299
Italy,IT - Patti,2018,2,0.5,50,4.940011424
Italy,IT - Patti,2016,11,1.12,530,4.175845586
Italy,IT - Patti,2013,2,10,745,5.010797415
Italy,IT - Patti,2013,5,2.0799999,2192,4.891678534
Italy,IT - Patti,2016,7,0.55000001,702,3.038774717
Italy,IT - Patti,2019,6,0.5,600,2.749400733
Italy,IT - Patti,2015,12,1.15,3012,2.250029975
Italy,IT - Patti,2017,11,0.5,204,3.874058923
Italy,IT - Patti,2016,8,0.50999999,1408,2.790521343
Italy,IT - Patti,2018,6,0.5,850,3.360519334
Italy,IT - Patti,2015,7,1.16,1960,2.513091928
Italy,IT - Patti,2018,8,0.55000001,1198,2.492638582
Italy,IT - Patti,2014,12,2.5,40,4.216918966
Italy,IT - Patti,2017,9,0.86000001,1632,3.473080934
Italy,IT - Patti,2013,9,1.04,6496,3.02959565
Italy,IT - Patti,2018,9,0.51999998,720,2.507079521
Italy,IT - Patti,2013,6,2.29,1660,3.61510786
Italy,IT - Patti,2017,6,0.70999998,2392,2.494894386
Italy,IT - Patti,2018,10,0.56,700,3.663198973
Italy,IT - Patti,2014,10,1.86,1250,3.006647755
Italy,IT - Patti,2018,11,0.5,80,4.098202159
Italy,IT - Patti,2014,9,1.23,372,3.545932827
Italy,IT - Patti,2013,4,1.21,2370,4.193956484
Italy,IT - Patti,2015,10,1.47,1724,3.836851706
Italy,IT - Patti,2016,5,0.82999998,320,4.385888378
Italy,IT - Patti,2018,4,2.25,80,3.560126195
Italy,IT - Patti,2014,2,2.3599999,132,4.594177226
Italy,IT - Patti,2013,8,1.45,2686,2.698115344
Italy,IT - Patti,2017,8,1.04,1830,2.489869867
Italy,IT - Patti,2017,5,0.61000001,772,3.357615717
Italy,IT - Patti,2013,10,1.36,9534,2.75621726
Italy,IT - Patti,2017,7,0.61000001,2170,3.255783013
Italy,IT - Patti,2016,10,0.61000001,406,3.769485835
Italy,IT - Pescara,2013,3,0.17,15382,3.794341875
Italy,IT - Pescara,2017,8,0.5,2123,3.507566246
Italy,IT - Pescara,2017,1,0.52999997,6203,3.792246709
Italy,IT - Pescara,2016,4,0.52999997,1936.4,3.270640807
Italy,IT - Pescara,2013,2,0.17,52254,3.248601668
Italy,IT - Pescara,2016,2,0.46000001,5598.2002,3.59223177
Italy,IT - Pescara,2019,5,0.60000002,269.29999,3.602327378
Italy,IT - Pescara,2016,6,0.41999999,31069.9,2.829850238
Italy,IT - Pescara,2016,5,0.47,2074.6499,3.314714989
Italy,IT - Pescara,2019,1,0.029999999,33055,4.190612967
Italy,IT - Pescara,2014,9,0.60000002,4044,2.829967514
Italy,IT - Pescara,2014,4,0.58999997,1964,3.302651552
Italy,IT - Pescara,2013,11,0.57999998,17721,3.255599361
Italy,IT - Pescara,2013,6,0.40000001,19252,2.929594063
Italy,IT - Pescara,2019,3,0.059999999,24809.301,3.682885844
Italy,IT - Pescara,2015,9,0.46000001,3177,3.615635632
Italy,IT - Pescara,2017,6,0.57999998,22865.65,2.865022231
Italy,IT - Pescara,2013,5,0.31,20964,3.158003709
Italy,IT - Pescara,2014,7,0.69,6990,2.996436376
Italy,IT - Pescara,2015,12,1.04,18480,1.867346147
Italy,IT - Pescara,2014,10,0.62,6756,2.952327452
Italy,IT - Pescara,2017,11,0.55000001,39181,3.246291019
Italy,IT - Pescara,2018,2,0.55000001,49542.551,3.810180673
Italy,IT - Pescara,2015,11,0.47999999,22055.5,2.383144448
Italy,IT - Pescara,2018,10,0.029999999,782.70001,3.385605017
Italy,IT - Pescara,2016,7,0.625,7782.5,2.829885113
Italy,IT - Pescara,2016,11,0.47999999,10279,3.029276277
Italy,IT - Pescara,2014,1,0.92000002,6036,3.256859517
Italy,IT - Pescara,2013,4,0.17,31801,2.932471941
Italy,IT - Pescara,2017,5,0.38999999,23985,3.162118123
Italy,IT - Pescara,2018,11,0.02,15262,2.929620047
Italy,IT - Pescara,2017,10,0.5,13363,3.256064805
Italy,IT - Pescara,2016,9,0.46000001,7776,2.988326897
Italy,IT - Pescara,2015,4,0.47999999,2686,3.661060316
Italy,IT - Pescara,2013,8,0.51999998,3198,2.761894547
Italy,IT - Pescara,2015,3,0.51999998,18716,3.822000453
Italy,IT - Pescara,2014,11,0.58999997,17139,2.500092769
Italy,IT - Pescara,2014,3,0.58999997,10424,3.016790056
Italy,IT - Pescara,2017,12,0.5,24678.5,3.749007838
Italy,IT - Pescara,2017,4,0.5,1084,3.407687885
Italy,IT - Pescara,2013,9,0.57999998,5784,2.789464507
Italy,IT - Pescara,2014,8,0.77999997,6174,2.797102575
Italy,IT - Pescara,2013,10,0.54000002,9198,2.433619367
Italy,IT - Pescara,2019,2,0.079999998,14045.4,4.409736938
Italy,IT - Pescara,2018,7,0.56999999,4373.8501,3.415205423
Italy,IT - Pescara,2015,2,0.49000001,16722,3.357446402
Italy,IT - Pescara,2015,10,0.46000001,6811.1001,3.222931882
Italy,IT - Pescara,2013,1,3.01,48888,3.265414896
Italy,IT - Pescara,2018,5,0.5,5416.5,7.571501056
Italy,IT - Pescara,2017,2,0.61000001,11534,2.7650155
Italy,IT - Pescara,2014,12,0.56999999,25797,3.211927224
Italy,IT - Pescara,2013,12,0.60000002,27450,2.547733666
Italy,IT - Pescara,2016,1,0.52999997,21289.5,3.058365817
Italy,IT - Pescara,2015,1,0.51499999,57014,3.569480145
Italy,IT - Pescara,2019,6,0.91000003,7085.8501,3.233228133
Italy,IT - Pescara,2017,3,0.56,9762,3.588238634
Italy,IT - Pescara,2015,8,0.63999999,877.5,2.992141765
Italy,IT - Pescara,2016,12,0.56,7628.5,2.462791894
Italy,IT - Pescara,2014,5,0.60000002,6078,3.14576738
Italy,IT - Pescara,2015,6,0.5,10302.9,3.315675954
Italy,IT - Pescara,2017,9,0.54000002,22348,3.511750722
Italy,IT - Pescara,2016,3,0.57999998,3888.7,3.536909784
Italy,IT - Pescara,2014,2,0.60000002,4032,3.413819851
Italy,IT - Pescara,2017,7,0.47,4632,3.270814958
Italy,IT - Pescara,2018,4,0.51999998,15916,2.994025044
Italy,IT - Pescara,2019,4,0.029999999,3328,3.358886583
Italy,IT - Pescara,2018,3,0.54000002,14152.65,3.766204998
Italy,IT - Pescara,2013,7,0.66000003,9312,2.791187477
Italy,IT - Pescara,2015,7,0.62,4441,2.976064486
Italy,IT - Pescara,2018,8,0.17,5041.7002,3.386154914
Italy,IT - Pescara,2015,5,0.44,4095,3.217745225
Italy,IT - Pescara,2018,6,0.050000001,4731.3999,3.801630796
Italy,IT - Pescara,2018,1,0.41999999,47400.051,3.064716615
Italy,IT - Pescara,2016,10,0.41999999,7513.25,2.986983204
Italy,IT - Pescara,2016,8,0.44,3408.5,3.33434918
Italy,IT - Pescara,2014,6,0.60000002,13840,2.913754015
Italy,IT - Piombino,2015,9,0.75,211165,5.359599255
Italy,IT - Piombino,2014,8,0.76999998,245459,3.753758868
Italy,IT - Piombino,2017,4,0.505,75048,4.811075594
Italy,IT - Piombino,2017,8,0.76999998,72009,3.682210901
Italy,IT - Piombino,2015,10,0.56,86561,6.03305149
Italy,IT - Piombino,2017,1,0.54000002,10192.2,7.4591996
Italy,IT - Piombino,2017,9,0.88999999,96201,4.491865788
Italy,IT - Piombino,2018,2,0.69,14227,6.420816986
Italy,IT - Piombino,2014,3,0.38999999,57554,5.709744036
Italy,IT - Piombino,2016,8,0.91000003,172139,4.62786639
Italy,IT - Piombino,2013,4,0.79000002,130430,5.003197736
Italy,IT - Piombino,2013,12,0.5,10800,5.284889196
Italy,IT - Piombino,2019,3,0.66000003,36628,5.956846822
Italy,IT - Piombino,2013,7,0.55000001,327564,3.709373907
Italy,IT - Piombino,2017,10,0.44,225851,4.03088259
Italy,IT - Piombino,2014,4,0.34999999,96802,4.752271909
Italy,IT - Piombino,2017,5,0.49000001,38299,4.266950868
Italy,IT - Piombino,2014,2,0.43000001,4460,5.802221722
Italy,IT - Piombino,2018,4,0.50999999,51353,4.631682144
Italy,IT - Piombino,2017,3,0.52999997,45603,5.3902338
Italy,IT - Piombino,2016,11,0.41,9346,6.191433915
Italy,IT - Piombino,2015,7,0.50999999,7422,3.082484171
Italy,IT - Piombino,2015,12,0.55000001,8276,2.874180812
Italy,IT - Piombino,2013,5,0.64999998,115827,5.029723125
Italy,IT - Piombino,2016,4,0.41,49699,4.794978795
Italy,IT - Piombino,2017,6,0.5,11320,3.651660652
Italy,IT - Piombino,2014,6,0.57999998,34429,4.219941756
Italy,IT - Piombino,2016,10,0.55000001,30352,5.222444032
Italy,IT - Piombino,2018,10,0.46000001,134814,5.900982654
Italy,IT - Piombino,2013,1,0.54000002,10723,5.733217755
Italy,IT - Piombino,2013,3,0.64999998,50124,7.202607028
Italy,IT - Piombino,2015,1,0.5,16671,6.065389907
Italy,IT - Piombino,2015,6,0.49000001,34831,3.878853387
Italy,IT - Piombino,2015,11,0.5,14683,4.763297911
Italy,IT - Piombino,2015,8,1.17,83509,3.924935807
Italy,IT - Piombino,2015,3,0.57999998,102154,6.967559822
Italy,IT - Piombino,2017,7,0.50999999,45058,3.942400369
Italy,IT - Piombino,2015,4,0.47999999,39614,4.872611096
Italy,IT - Piombino,2014,12,0.47999999,31159,5.568255402
Italy,IT - Piombino,2016,6,0.49000001,67056,4.110962438
Italy,IT - Piombino,2016,2,0.5,700,6.708366278
Italy,IT - Piombino,2017,2,0.54000002,62351,6.379993692
Italy,IT - Piombino,2019,4,0.53500003,130077,4.698186261
Italy,IT - Piombino,2016,5,0.44999999,51033,4.99634691
Italy,IT - Piombino,2016,9,0.56999999,329206,4.64331828
Italy,IT - Piombino,2018,11,0.5,12630,5.989107126
Italy,IT - Piombino,2016,3,0.46000001,48401,6.481530332
Italy,IT - Piombino,2019,6,0.60000002,103111,4.222742938
Italy,IT - Piombino,2016,7,0.52999997,41928,3.482580312
Italy,IT - Piombino,2017,11,0.44,44909,5.98227775
Italy,IT - Piombino,2013,11,0.69999999,17825,7.135724369
Italy,IT - Piombino,2018,3,0.80000001,18694,6.985741232
Italy,IT - Piombino,2018,7,0.57999998,69879,3.809522767
Italy,IT - Piombino,2013,2,0.5,44660,6.400290363
Italy,IT - Piombino,2013,6,0.70999998,182526,3.841859634
Italy,IT - Piombino,2019,5,0.55000001,138167,5.671004629
Italy,IT - Piombino,2013,9,0.44,674202,3.871592281
Italy,IT - Piombino,2018,6,0.52999997,38800,4.392133599
Italy,IT - Piombino,2013,10,0.34,176735,4.858237446
Italy,IT - Piombino,2015,2,0.44,42030,6.380320435
Italy,IT - Piombino,2018,5,0.55000001,36866,8.580871025
Italy,IT - Piombino,2018,9,0.56,406746,4.02662267
Italy,IT - Piombino,2015,5,0.47999999,35749,4.579102471
Italy,IT - Piombino,2016,12,0.49000001,26020,4.78475012
Italy,IT - Piombino,2014,1,0.43000001,1730,6.09554595
Italy,IT - Piombino,2014,7,0.63999999,102768,4.271336763
Italy,IT - Piombino,2017,12,0.54000002,52734,6.989090078
Italy,IT - Piombino,2014,9,0.50999999,440530,4.353141153
Italy,IT - Piombino,2014,11,0.50999999,65889,6.177971294
Italy,IT - Piombino,2013,8,0.52999997,284774,3.838431805
Italy,IT - Piombino,2014,10,0.44999999,256297,5.349098623
Italy,IT - Piombino,2014,5,0.31,34229,4.783847253
Italy,IT - Piombino,2018,8,0.75,164462,4.068406328
Italy,IT - Porticello,2016,7,1.04,6059,3.160737207
Italy,IT - Porticello,2014,6,1.08,4230,3.415642321
Italy,IT - Porticello,2018,3,1.1,8378,5.733827078
Italy,IT - Porticello,2015,8,1.24,4270,3.035945775
Italy,IT - Porticello,2014,2,0.5,6655,4.702991432
Italy,IT - Porticello,2019,1,0.54000002,5240,5.621447017
Italy,IT - Porticello,2017,11,0.86000001,3866,4.185940607
Italy,IT - Porticello,2017,9,0.38,16232,3.904692403
Italy,IT - Porticello,2019,5,1.26,3133,4.041976898
Italy,IT - Porticello,2014,4,0.89999998,4665,4.4092331
Italy,IT - Porticello,2013,4,0.98000002,15960,4.045773333
Italy,IT - Porticello,2015,1,0.75,7221,4.937885106
Italy,IT - Porticello,2018,5,1.5599999,691,7.804607709
Italy,IT - Porticello,2018,7,1.72,594,3.031141748
Italy,IT - Porticello,2014,5,0.79000002,10165,3.448064624
Italy,IT - Porticello,2014,8,0.92000002,9793,2.806279493
Italy,IT - Porticello,2017,6,0.80000001,3032,2.599561214
Italy,IT - Porticello,2016,6,1.14,3085,3.214079722
Italy,IT - Porticello,2016,10,0.66000003,25286,3.763726573
Italy,IT - Porticello,2013,11,0.33000001,14195,5.031836456
Italy,IT - Porticello,2015,4,0.97000003,19271,4.350646745
Italy,IT - Porticello,2019,6,1.02,12639,2.931483483
Italy,IT - Porticello,2018,1,0.56,6025,5.093146604
Italy,IT - Porticello,2014,7,1.0599999,4200,3.908223876
Italy,IT - Porticello,2018,2,0.56999999,8516,5.164046481
Italy,IT - Porticello,2017,4,1.34,2198,3.599039109
Italy,IT - Porticello,2014,10,0.83999997,19579,3.17528886
Italy,IT - Porticello,2014,11,0.75999999,31095,3.854681324
Italy,IT - Porticello,2019,3,0.97000003,28691,4.242158365
Italy,IT - Porticello,2016,4,0.92000002,19459,4.056835614
Italy,IT - Porticello,2017,2,0.92000002,3599.5,3.497674571
Italy,IT - Porticello,2016,2,0.63,7921,5.528850086
Italy,IT - Porticello,2013,6,0.82999998,6635,3.658555394
Italy,IT - Porticello,2015,3,0.52999997,19061,5.026556488
Italy,IT - Porticello,2016,3,0.80000001,9905,5.182550376
Italy,IT - Porticello,2019,4,0.76999998,22618,4.282197252
Italy,IT - Porticello,2017,3,0.88,3690,4.325491444
Italy,IT - Porticello,2014,3,0.72000003,12090,4.227540465
Italy,IT - Porticello,2013,9,1,11390,3.168531268
Italy,IT - Porticello,2018,10,0.81999999,4795,4.036224338
Italy,IT - Porticello,2017,7,1.04,1756,3.409313179
Italy,IT - Porticello,2013,7,0.92000002,13240,2.699146693
Italy,IT - Porticello,2015,9,0.73000002,12840,3.458086986
Italy,IT - Porticello,2016,11,0.75,23886,4.181874022
Italy,IT - Porticello,2018,4,2.0699999,2519,3.310465634
Italy,IT - Porticello,2018,6,1.13,2702,3.570486108
Italy,IT - Porticello,2015,6,1.14,2314,3.097054193
Italy,IT - Porticello,2013,3,0.80000001,15130,5.24477687
Italy,IT - Porticello,2017,10,0.40000001,9834,3.744218023
Italy,IT - Porticello,2016,8,0.69999999,13341,2.961132643
Italy,IT - Porticello,2015,12,1.1,7169,2.268212458
Italy,IT - Porticello,2015,7,1.04,6772,2.5051584
Italy,IT - Porticello,2013,10,0.46000001,18530,2.899125968
Italy,IT - Porticello,2013,5,1.01,17840,4.670951476
Italy,IT - Porticello,2016,5,1.3099999,7819,4.333377765
Italy,IT - Porticello,2019,2,0.82999998,4150,4.647042189
Italy,IT - Porticello,2018,9,0.97000003,1396,2.969376785
Italy,IT - Porticello,2014,12,0.86000001,10523,4.664231203
Italy,IT - Porticello,2013,2,0.64999998,23250,5.298435467
Italy,IT - Porticello,2018,12,0.50999999,5228,4.647788705
Italy,IT - Porticello,2018,11,0.63,9587,4.36469379
Italy,IT - Porticello,2016,9,0.62,26121,3.41784678
Italy,IT - Porticello,2015,5,0.86000001,6832,3.543887237
Italy,IT - Porticello,2017,1,0.64999998,5949,4.968235245
Italy,IT - Porticello,2014,9,1.04,16451,3.750470645
Italy,IT - Porticello,2015,11,0.51999998,20820,3.862540484
Italy,IT - Porticello,2014,1,0.54000002,4400,5.892434991
Italy,IT - Porticello,2013,1,1.09,3860,6.515228088
Italy,IT - Porticello,2017,5,0.94,3477,3.268183398
Italy,IT - Porticello,2018,8,1.15,2993,2.596119933
Italy,IT - Porticello,2015,2,0.69,5450,6.131684484
Italy,IT - Porticello,2017,8,0.85000002,15081,2.797530798
Italy,IT - Porticello,2017,12,0.54000002,7030,5.589739374
Italy,IT - Porticello,2013,12,0.81999999,3305,3.310204723
Italy,IT - Porticello,2015,10,0.61000001,12924,4.035489996
Italy,IT - Porticello,2016,12,0.67000002,8680,4.081016968
Italy,IT - Porticello,2013,8,0.85000002,11000,2.952408127
Italy,IT - Porticello,2016,1,1.04,2290,5.722826105
Italy,IT - Porto Tolle,2016,4,0.88999999,56588,3.72377201
Italy,IT - Porto Tolle,2013,11,1.78,56737,4.172881157
Italy,IT - Porto Tolle,2018,1,2.78,15236,3.181591906
Italy,IT - Porto Tolle,2015,3,2.6500001,13707,4.467466663
Italy,IT - Porto Tolle,2017,12,0.92000002,33047,3.840731785
Italy,IT - Porto Tolle,2015,7,0.85000002,171081,3.50843458
Italy,IT - Porto Tolle,2016,1,1.51,32725,3.281206782
Italy,IT - Porto Tolle,2015,4,1.1799999,107238,3.85067488
Italy,IT - Porto Tolle,2013,3,1.36,13727,4.41405615
Italy,IT - Porto Tolle,2017,3,1.15,39269,3.217494475
Italy,IT - Porto Tolle,2018,9,0.70999998,282296,2.919279117
Italy,IT - Porto Tolle,2014,12,2.8,40152,3.379260412
Italy,IT - Porto Tolle,2017,10,0.88,136061,2.748968669
Italy,IT - Porto Tolle,2018,7,0.68000001,128646,2.92048164
Italy,IT - Porto Tolle,2016,10,0.79000002,236866,2.962265598
Italy,IT - Porto Tolle,2013,4,1.17,30674,3.14297804
Italy,IT - Porto Tolle,2018,4,0.55000001,128940,3.083196485
Italy,IT - Porto Tolle,2016,9,0.81999999,214193,3.081264487
Italy,IT - Porto Tolle,2014,10,0.86000001,377790,2.67432453
Italy,IT - Porto Tolle,2018,10,0.67000002,220843,3.536535014
Italy,IT - Porto Tolle,2017,1,1.23,19083,3.623344371
Italy,IT - Porto Tolle,2016,6,0.94999999,69237,3.313653275
Italy,IT - Porto Tolle,2018,2,1.39,42714,4.537605817
Italy,IT - Porto Tolle,2018,5,0.63,167391,7.514096204
Italy,IT - Porto Tolle,2019,5,4.6700001,179619,3.791578833
Italy,IT - Porto Tolle,2016,11,0.91000003,193192.41,3.124216971
Italy,IT - Porto Tolle,2017,4,1.14,56679,3.681670822
Italy,IT - Porto Tolle,2014,2,3.28,16002,3.626340802
Italy,IT - Porto Tolle,2019,3,6.4200001,30986,4.131900492
Italy,IT - Porto Tolle,2013,5,1.53,15141,3.675028521
Italy,IT - Porto Tolle,2017,2,1.64,27961,3.289277628
Italy,IT - Porto Tolle,2016,5,0.99000001,79387,3.693553395
Italy,IT - Porto Tolle,2019,1,6.9200001,34783,3.458179657
Italy,IT - Porto Tolle,2019,6,3.6199999,126956,2.882281681
Italy,IT - Porto Tolle,2018,12,0.81999999,31710,2.95203627
Italy,IT - Porto Tolle,2018,11,0.81,187827,3.123644138
Italy,IT - Porto Tolle,2015,11,0.81,214778,2.763952923
Italy,IT - Porto Tolle,2014,3,1.58,50449,3.673341755
Italy,IT - Porto Tolle,2019,4,3.47,128034,3.661358783
Italy,IT - Porto Tolle,2015,10,0.86000001,331828,3.603321262
Italy,IT - Porto Tolle,2016,7,1.22,30142,3.183350855
Italy,IT - Porto Tolle,2015,5,0.80000001,327887,3.87313672
Italy,IT - Porto Tolle,2019,2,5.6700001,20790,3.366392555
Italy,IT - Porto Tolle,2014,5,2.1700001,14215,3.206579653
Italy,IT - Porto Tolle,2014,9,0.83999997,237090,2.572991025
Italy,IT - Porto Tolle,2013,10,0.97000003,171776,2.666898031
Italy,IT - Porto Tolle,2013,9,1.3099999,125331,2.747497908
Italy,IT - Porto Tolle,2018,3,1.02,38269,4.008147146
Italy,IT - Porto Tolle,2013,2,1.11,31362,3.188007357
Italy,IT - Porto Tolle,2015,6,0.89999998,353397,3.386977167
Italy,IT - Porto Tolle,2017,7,0.75999999,21645,3.476936223
Italy,IT - Porto Tolle,2015,1,5.1799998,12852,3.508490151
Italy,IT - Porto Tolle,2017,6,0.83999997,117868,3.478235318
Italy,IT - Porto Tolle,2013,7,1.21,16315.5,2.535858191
Italy,IT - Porto Tolle,2013,12,1.5599999,17522,2.993417516
Italy,IT - Porto Tolle,2018,6,0.60000002,119235,3.31049077
Italy,IT - Porto Tolle,2017,5,0.66000003,121106,3.155377488
Italy,IT - Porto Tolle,2014,4,1.12,76741,2.8080382
Italy,IT - Porto Tolle,2014,7,0.91000003,242672.91,2.636906615
Italy,IT - Porto Tolle,2016,3,1.17,16457,4.149933238
Italy,IT - Porto Tolle,2017,11,0.91000003,126311,3.370186257
Italy,IT - Porto Tolle,2016,12,0.88999999,125780,2.469195974
Italy,IT - Porto Tolle,2016,2,1.17,29932,4.263511704
Italy,IT - Porto Tolle,2017,9,1.02,63623,3.720728089
Italy,IT - Porto Tolle,2014,1,2.52,18851,3.009204969
Italy,IT - Porto Tolle,2013,1,1,27435,3.462275495
Italy,IT - Porto Tolle,2015,12,0.75999999,112777,1.833462428
Italy,IT - Porto Tolle,2013,6,1.3200001,32791,2.603271483
Italy,IT - Porto Tolle,2014,11,1.22,134449,2.632305709
Italy,IT - Porto Tolle,2015,9,0.93000001,311017,4.613884088
Italy,IT - Porto Tolle,2014,6,0.97000003,80500,2.666257396
Italy,IT - Porto Tolle,2015,2,2.71,10312,3.880709447
Italy,IT - Porto Torres,2018,11,0.5,5400,4.765842516
Italy,IT - Porto Torres,2016,7,1.03,22213.801,3.990459631
Italy,IT - Porto Torres,2016,9,1.52,41398.398,4.061499751
Italy,IT - Porto Torres,2016,10,0.91000003,81527.602,4.090541699
Italy,IT - Porto Torres,2013,6,0.77999997,68091.898,4.094554834
Italy,IT - Porto Torres,2018,8,0.55000001,7070,3.575488832
Italy,IT - Porto Torres,2013,7,0.75,120638,2.901459963
Italy,IT - Porto Torres,2014,5,0.58999997,184674,4.031639015
Italy,IT - Porto Torres,2014,6,0.69999999,109190,3.222707587
Italy,IT - Porto Torres,2015,11,0.64999998,57500,5.010274463
Italy,IT - Porto Torres,2015,12,0.49000001,1380,2.421931056
Italy,IT - Porto Torres,2019,2,0.79000002,2610,4.883048159
Italy,IT - Porto Torres,2015,5,1,76555.297,4.486955397
Italy,IT - Porto Torres,2015,6,1.01,71654,3.849381764
Italy,IT - Porto Torres,2013,9,0.88,64264,3.584502552
Italy,IT - Porto Torres,2017,7,1.21,25263.699,4.122836786
Italy,IT - Porto Torres,2015,10,1,38411,4.543195529
Italy,IT - Porto Torres,2018,1,1,1444,6.056887676
Italy,IT - Porto Torres,2014,9,0.69999999,139450,3.002314565
Italy,IT - Porto Torres,2015,8,1.16,71227,4.310719166
Italy,IT - Porto Torres,2014,4,0.88999999,97170,4.510650023
Italy,IT - Porto Torres,2018,6,0.68000001,1710,3.428533092
Italy,IT - Porto Torres,2018,2,0.69999999,1170,5.285354211
Italy,IT - Porto Torres,2017,4,0.95999998,30087.4,4.170175633
Italy,IT - Porto Torres,2019,5,0.99000001,22308.5,4.861871546
Italy,IT - Porto Torres,2013,10,0.76999998,100440,3.760221179
Italy,IT - Porto Torres,2019,6,1.0700001,31344,3.568893925
Italy,IT - Porto Torres,2017,5,0.89999998,47811.602,4.062624603
Italy,IT - Porto Torres,2016,5,1.11,25960,5.289998853
Italy,IT - Porto Torres,2013,4,0.52999997,134460,4.32119145
Italy,IT - Porto Torres,2018,3,0.82999998,900,6.103906464
Italy,IT - Porto Torres,2014,3,1,8630,5.162726917
Italy,IT - Porto Torres,2014,11,0.63999999,35560,5.383874654
Italy,IT - Porto Torres,2017,9,0.67000002,24200,4.495424972
